Date,Close_nasdaq,Close_spy,Close_aapl,Close_msft,Close_amzn,Close_brkb
2001-02-23,2262.510009765625,124.95999908447266,0.3359380066394806,28.375,0.590624988079071,45.5
2001-02-26,2308.5,127.62000274658205,0.3482140004634857,29.78125,0.596875011920929,46.63999938964844
2001-02-27,2207.820068359375,126.44000244140624,0.3459819853305816,29.6875,0.5874999761581421,47.220001220703125
2001-02-28,2151.830078125,123.9499969482422,0.3258930146694183,29.5,0.5093749761581421,46.77999877929688
2001-03-01,2183.3701171875,124.5999984741211,0.3348209857940674,29.6796875,0.5218750238418579,46.7599983215332
2001-03-02,2117.6298828125,123.61000061035156,0.34375,28.34375,0.5,46.41999816894531
2001-03-05,2142.919921875,124.73999786376952,0.3638390004634857,28.71875,0.6312500238418579,47.400001525878906
2001-03-06,2204.429931640625,126.08000183105467,0.3839290142059326,29.71875,0.59375,47.380001068115234
2001-03-07,2223.919921875,126.9800033569336,0.3794640004634857,30.34375,0.612500011920929,47.43999862670898
2001-03-08,2168.72998046875,127.12000274658205,0.3716520071029663,29.625,0.5843750238418579,47.720001220703125
2001-03-09,2052.780029296875,123.36000061035156,0.3616069853305816,28.34375,0.612500011920929,47.459999084472656
2001-03-12,1923.3800048828125,118.08000183105467,0.3325890004634857,25.96875,0.53125,46.31999969482422
2001-03-13,2014.780029296875,120.0199966430664,0.3493300080299377,27.09375,0.550000011920929,46.119998931884766
2001-03-14,1972.0899658203125,117.6500015258789,0.3649550080299377,27.0,0.53125,43.84000015258789
2001-03-15,1940.7099609375,117.68000030517578,0.3515630066394806,26.84375,0.543749988079071,45.18000030517578
2001-03-16,1890.9100341796875,115.01000213623048,0.3504459857940674,27.28125,0.550000011920929,43.2400016784668
2001-03-19,1951.1800537109373,117.3499984741211,0.3671880066394806,27.15625,0.5249999761581421,43.220001220703125
2001-03-20,1857.43994140625,114.1999969482422,0.3515630066394806,26.34375,0.512499988079071,43.0
2001-03-21,1830.22998046875,112.26000213623048,0.359375,25.03125,0.5,43.18000030517578
2001-03-22,1897.699951171875,111.12000274658205,0.3861609995365143,27.0,0.5093749761581421,42.880001068115234
2001-03-23,1928.6800537109373,114.4800033569336,0.4107140004634857,28.28125,0.5093749761581421,44.36000061035156
2001-03-26,1918.489990234375,115.94000244140624,0.388929009437561,28.03125,0.546999990940094,44.2599983215332
2001-03-27,1972.22998046875,118.30999755859376,0.408392995595932,29.125,0.5820000171661377,45.31999969482422
2001-03-28,1854.1300048828125,115.04000091552734,0.3958930075168609,27.78125,0.5400000214576721,43.13999938964844
2001-03-29,1820.5699462890625,115.4800033569336,0.4023210108280182,27.6875,0.5,42.09999847412109
2001-03-30,1840.260009765625,116.69000244140624,0.3941070139408111,27.34375,0.5115000009536743,43.52000045776367
2001-04-02,1782.969970703125,114.1999969482422,0.3855359852313995,27.90625,0.4550000131130218,42.5
2001-04-03,1673.0,110.38999938964844,0.3614290058612823,26.6875,0.4314999878406524,41.93999862670898
2001-04-04,1638.800048828125,110.8499984741211,0.3482140004634857,25.96875,0.4199999868869781,43.27999877929688
2001-04-05,1785.0,115.0500030517578,0.3726789951324463,28.375,0.4560000002384186,45.29999923706055
2001-04-06,1720.3599853515625,113.3000030517578,0.3676789999008178,28.09375,0.418500006198883,44.5
2001-04-09,1745.7099609375,114.55999755859376,0.3667860031127929,28.575000762939453,0.5590000152587891,44.20000076293945
2001-04-10,1852.030029296875,116.6500015258789,0.393570989370346,29.84000015258789,0.6004999876022339,43.02000045776367
2001-04-11,1898.949951171875,116.7300033569336,0.3892860114574432,30.020000457763672,0.6660000085830688,43.0
2001-04-12,1961.4300537109373,118.8499984741211,0.4003570079803467,31.09000015258789,0.7335000038146973,42.59999847412109
2001-04-16,1909.5699462890625,117.5999984741211,0.3828569948673248,30.395000457763672,0.7014999985694885,42.79999923706055
2001-04-17,1923.219970703125,119.26000213623048,0.3642860054969787,30.739999771118164,0.7369999885559082,45.040000915527344
2001-04-18,2079.43994140625,124.0,0.4069640040397644,32.71500015258789,0.8270000219345093,45.34000015258789
2001-04-19,2182.139892578125,125.6500015258789,0.4592860043048858,34.02000045776367,0.7994999885559082,45.91999816894531
2001-04-20,2163.409912109375,124.5,0.4471429884433746,34.5,0.7889999747276306,45.70000076293945
2001-04-23,2059.320068359375,122.23999786376952,0.4330359995365143,34.125,0.8100000023841858,45.63999938964844
2001-04-24,2016.6099853515625,121.58000183105467,0.4291070103645324,33.775001525878906,0.7839999794960022,44.68000030517578
2001-04-25,2059.800048828125,123.16999816894533,0.4414289891719818,34.845001220703125,0.8044999837875366,43.7599983215332
2001-04-26,2034.8800048828125,123.72000122070312,0.4408929944038391,34.564998626708984,0.7714999914169312,44.040000915527344
2001-04-27,2075.679931640625,125.77999877929688,0.4678570032119751,33.560001373291016,0.7634999752044678,44.70000076293945
2001-04-30,2116.239990234375,126.66000366210938,0.4551790058612823,33.875,0.7889999747276306,45.5
2001-05-01,2168.239990234375,127.0500030517578,0.4630360007286072,35.084999084472656,0.8445000052452087,45.59999847412109
2001-05-02,2220.60009765625,126.81999969482422,0.474821001291275,34.880001068115234,0.8554999828338623,45.29999923706055
2001-05-03,2146.199951171875,125.20999908447266,0.445713996887207,34.26499938964844,0.8374999761581421,45.31999969482422
2001-05-04,2191.530029296875,127.33999633789062,0.4598209857940674,35.375,0.878000020980835,45.86000061035156
2001-05-07,2173.570068359375,126.23999786376952,0.445713996887207,35.689998626708984,0.8460000157356262,46.380001068115234
2001-05-08,2198.77001953125,126.18000030517578,0.4387499988079071,36.02999877929688,0.8090000152587891,46.119998931884766
2001-05-09,2156.6298828125,125.6500015258789,0.4282140135765075,35.20000076293945,0.7505000233650208,45.86000061035156
2001-05-10,2128.860107421875,126.0199966430664,0.4107140004634857,35.0,0.7310000061988831,45.43999862670898
2001-05-11,2107.429931640625,125.1500015258789,0.4080359935760498,34.70000076293945,0.734000027179718,45.36000061035156
2001-05-14,2081.919921875,125.4000015258789,0.4158929884433746,34.36000061035156,0.6664999723434448,44.84000015258789
2001-05-15,2085.580078125,125.9800033569336,0.4139289855957031,34.1349983215332,0.6769999861717224,44.86000061035156
2001-05-16,2166.43994140625,128.9499969482422,0.4303570091724396,34.58000183105469,0.7064999938011169,44.720001220703125
2001-05-17,2193.679931640625,129.14999389648438,0.4205360114574432,34.084999084472656,0.7390000224113464,44.560001373291016
2001-05-18,2198.8798828125,129.74000549316406,0.420179009437561,34.04499816894531,0.7360000014305115,44.79999923706055
2001-05-21,2305.590087890625,131.64999389648438,0.4207139909267425,34.39500045776367,0.8190000057220459,45.2400016784668
2001-05-22,2313.85009765625,131.47999572753906,0.4196430146694183,35.154998779296875,0.8125,45.2400016784668
2001-05-23,2243.47998046875,129.25,0.4148209989070892,34.849998474121094,0.7799999713897705,45.34000015258789
2001-05-24,2282.02001953125,129.6300048828125,0.4142859876155853,35.86000061035156,0.8374999761581421,45.060001373291016
2001-05-25,2251.030029296875,128.10000610351562,0.4064289927482605,35.45500183105469,0.8544999957084656,45.20000076293945
2001-05-29,2175.5400390625,127.08000183105467,0.3833929896354675,35.16999816894531,0.8610000014305115,45.400001525878906
2001-05-30,2084.5,125.3000030517578,0.3532139956951141,34.595001220703125,0.7829999923706055,45.27999877929688
2001-05-31,2110.489990234375,125.9499969482422,0.356249988079071,34.59000015258789,0.8345000147819519,45.43999862670898
2001-06-01,2149.43994140625,126.7300033569336,0.3730359971523285,35.16999816894531,0.8475000262260437,45.59999847412109
2001-06-04,2155.929931640625,127.33999633789062,0.368928998708725,35.38999938964844,0.8454999923706055,45.63999938964844
2001-06-05,2233.659912109375,128.8000030517578,0.3739289939403534,36.29999923706055,0.8220000267028809,45.63999938964844
2001-06-06,2217.72998046875,127.7300033569336,0.3701789975166321,36.18000030517578,0.7994999885559082,46.0
2001-06-07,2264.0,128.19000244140625,0.386786013841629,36.84000015258789,0.8065000176429749,45.58000183105469
2001-06-08,2215.10009765625,127.0,0.3807139992713928,36.595001220703125,0.7850000262260437,45.34000015258789
2001-06-11,2170.780029296875,126.0999984741211,0.3578569889068603,36.060001373291016,0.7429999709129333,45.15999984741211
2001-06-12,2169.949951171875,125.87999725341795,0.3626790046691894,36.040000915527344,0.7319999933242798,45.650001525878906
2001-06-13,2121.659912109375,124.8000030517578,0.3655360043048858,35.345001220703125,0.7059999704360962,45.70000076293945
2001-06-14,2044.0699462890625,122.0,0.3549999892711639,34.45000076293945,0.6644999980926514,45.20000076293945
2001-06-15,2028.4300537109373,121.8499984741211,0.3650000095367431,34.0099983215332,0.6244999766349792,43.7599983215332
2001-06-18,1988.6300048828125,121.26000213623048,0.3630360066890716,33.439998626708984,0.5914999842643738,44.18999862670898
2001-06-19,1992.6600341796875,121.79000091552734,0.3605360090732574,33.65999984741211,0.5680000185966492,43.900001525878906
2001-06-20,2031.239990234375,122.43000030517578,0.3869639933109283,34.70500183105469,0.6265000104904175,43.77999877929688
2001-06-21,2058.760009765625,123.81999969482422,0.4016070067882538,34.91999816894531,0.6539999842643738,43.02000045776367
2001-06-22,2034.8399658203125,122.8499984741211,0.3975000083446502,34.415000915527344,0.6200000047683716,44.70000076293945
2001-06-25,2050.8701171875,121.72000122070312,0.428393006324768,34.42499923706055,0.640500009059906,44.31999969482422
2001-06-26,2064.6201171875,121.5500030517578,0.4241069853305816,35.06999969482422,0.6625000238418579,44.7400016784668
2001-06-27,2074.739990234375,121.4800033569336,0.4167859852313995,35.56999969482422,0.7020000219345093,45.040000915527344
2001-06-28,2125.4599609375,122.1500015258789,0.4203569889068603,36.369998931884766,0.7179999947547913,45.15999984741211
2001-06-29,2160.5400390625,122.5999984741211,0.4151790142059326,36.5,0.7074999809265137,46.0
2001-07-02,2148.719970703125,124.12999725341795,0.4267860054969787,35.29999923706055,0.7264999747276306,45.93999862670898
2001-07-03,2140.800048828125,124.0999984741211,0.4257139861583709,35.23500061035156,0.7064999938011169,45.900001525878906
2001-07-05,2080.110107421875,121.68000030517578,0.4141069948673248,34.255001068115234,0.7634999752044678,45.77999877929688
2001-07-06,2004.1600341796875,119.0500030517578,0.3933930099010467,33.029998779296875,0.7634999752044678,46.720001220703125
2001-07-09,2026.7099609375,119.6999969482422,0.4053570032119751,32.845001220703125,0.7904999852180481,47.09999847412109
2001-07-10,1962.7900390625,118.26000213623048,0.3774999976158142,32.2400016784668,0.7804999947547913,46.959999084472656
2001-07-11,1972.0400390625,118.37999725341795,0.4025000035762787,33.25,0.7670000195503235,46.93999862670898
2001-07-12,2075.739990234375,121.19000244140624,0.4350000023841858,35.79999923706055,0.8245000243186951,46.0
2001-07-13,2084.7900390625,122.23999786376952,0.4437499940395355,35.66999816894531,0.8489999771118164,46.0
2001-07-16,2029.1199951171875,120.70999908447266,0.4278570115566253,35.59000015258789,0.8004999756813049,45.41999816894531
2001-07-17,2067.320068359375,121.83999633789062,0.4482139945030212,35.90999984741211,0.8174999952316284,45.79999923706055
2001-07-18,2016.1700439453125,121.01000213623048,0.3712500035762787,35.28499984741211,0.7979999780654907,45.79999923706055
2001-07-19,2046.5899658203125,122.06999969482422,0.3564290106296539,36.28499984741211,0.8245000243186951,45.27999877929688
2001-07-20,2029.3699951171875,121.33999633789062,0.3567860126495361,34.59000015258789,0.8489999771118164,45.2599983215332
2001-07-23,1988.56005859375,118.9499969482422,0.3489289879798889,33.54499816894531,0.8015000224113464,45.31999969482422
2001-07-24,1959.239990234375,117.8000030517578,0.3408930003643036,33.15999984741211,0.6029999852180481,45.0
2001-07-25,1984.3199462890625,119.0999984741211,0.3298209905624389,33.7400016784668,0.5755000114440918,45.27999877929688
2001-07-26,2022.9599609375,120.3499984741211,0.3319639861583709,33.29499816894531,0.6165000200271606,45.2599983215332
2001-07-27,2029.0699462890625,120.80999755859376,0.3385710120201111,32.73500061035156,0.612500011920929,45.34000015258789
2001-07-30,2017.8399658203125,120.8499984741211,0.3380360007286072,32.900001525878906,0.6274999976158142,45.0
2001-07-31,2027.1300048828125,121.3499984741211,0.3355360031127929,33.095001220703125,0.6244999766349792,45.91999816894531
2001-08-01,2068.3798828125,122.11000061035156,0.3403570055961609,33.23500061035156,0.625,46.220001220703125
2001-08-02,2087.3798828125,122.61000061035156,0.3539290130138397,33.724998474121094,0.609499990940094,45.08000183105469
2001-08-03,2066.330078125,121.94000244140624,0.3482140004634857,33.44499969482422,0.6075000166893005,45.119998931884766
2001-08-06,2034.260009765625,120.3000030517578,0.341607004404068,33.064998626708984,0.5950000286102295,45.7599983215332
2001-08-07,2027.7900390625,120.7699966430664,0.34375,33.17499923706055,0.5799999833106995,45.900001525878906
2001-08-08,1966.3599853515625,118.52999877929688,0.3375000059604645,32.43000030517578,0.5554999709129333,45.880001068115234
2001-08-09,1963.3199462890625,118.87999725341795,0.3401789963245392,32.505001068115234,0.5230000019073486,46.2400016784668
2001-08-10,1956.469970703125,119.29000091552734,0.3396430015563965,32.7599983215332,0.4975000023841858,45.7400016784668
2001-08-13,1982.25,119.31999969482422,0.3408930003643036,32.915000915527344,0.5059999823570251,46.220001220703125
2001-08-14,1964.530029296875,119.2699966430664,0.3344640135765075,32.345001220703125,0.5264999866485596,46.09999847412109
2001-08-15,1918.8900146484373,118.23999786376952,0.3292860090732574,31.600000381469727,0.5040000081062317,46.2599983215332
2001-08-16,1930.3199462890625,118.6500015258789,0.3330360054969787,32.310001373291016,0.4905000030994415,46.36000061035156
2001-08-17,1867.010009765625,116.75,0.3226790130138397,30.940000534057617,0.4995000064373016,46.13999938964844
2001-08-20,1881.3499755859373,117.83000183105467,0.3235709965229034,31.350000381469727,0.5199999809265137,46.540000915527344
2001-08-21,1831.300048828125,115.81999969482422,0.3199999928474426,30.38999938964844,0.4945000112056732,46.36000061035156
2001-08-22,1860.010009765625,117.0199966430664,0.3251790106296539,30.32999992370605,0.5099999904632568,46.41999816894531
2001-08-23,1842.969970703125,116.5999984741211,0.3180359899997711,29.559999465942383,0.4814999997615814,46.560001373291016
2001-08-24,1916.800048828125,119.0199966430664,0.3316070139408111,31.02499961853028,0.5115000009536743,46.400001525878906
2001-08-27,1912.4100341796875,118.30999755859376,0.3378570079803467,31.155000686645508,0.5065000057220459,46.58000183105469
2001-08-28,1864.97998046875,116.58000183105467,0.3285709917545318,30.3700008392334,0.4984999895095825,46.65999984741211
2001-08-29,1843.1700439453125,115.54000091552734,0.3183929920196533,30.125,0.4595000147819519,46.52000045776367
2001-08-30,1791.6800537109375,113.31999969482422,0.3183929920196533,28.46999931335449,0.4345000088214874,46.459999084472656
2001-08-31,1805.4300537109373,114.1500015258789,0.3312500119209289,28.52499961853028,0.4469999969005584,46.2400016784668
2001-09-04,1770.780029296875,113.41999816894533,0.3258930146694183,28.049999237060547,0.429500013589859,46.29999923706055
2001-09-05,1759.010009765625,113.6999969482422,0.3312500119209289,28.8700008392334,0.3824999928474426,46.31999969482422
2001-09-06,1705.6400146484375,110.7699966430664,0.3164289891719818,28.01000022888184,0.4074999988079071,46.59999847412109
2001-09-07,1687.699951171875,108.72000122070312,0.3085710108280182,27.700000762939453,0.4255000054836273,45.77999877929688
2001-09-10,1695.3800048828125,110.0500030517578,0.3101789951324463,28.790000915527344,0.4314999878406524,45.459999084472656
2001-09-17,1579.550048828125,104.3000030517578,0.303393006324768,26.45499992370605,0.3745000064373016,42.65999984741211
2001-09-18,1555.0799560546875,104.0500030517578,0.2907139956951141,27.15999984741211,0.3644999861717224,42.459999084472656
2001-09-19,1527.800048828125,101.9499969482422,0.3039290010929107,26.934999465942383,0.3655000030994415,40.959999084472656
2001-09-20,1470.9300537109375,98.70999908447266,0.2800000011920929,25.3799991607666,0.3740000128746032,41.70000076293945
2001-09-21,1423.18994140625,97.27999877929688,0.2808929979801178,24.854999542236328,0.3740000128746032,41.68000030517578
2001-09-24,1499.4000244140625,100.6999969482422,0.293749988079071,26.0049991607666,0.3729999959468841,42.459999084472656
2001-09-25,1501.6400146484375,101.75,0.2775000035762787,25.64999961853028,0.3544999957084656,43.400001525878906
2001-09-26,1464.0400390625,101.38999938964844,0.2705360054969787,25.13500022888184,0.3174999952316284,45.2400016784668
2001-09-27,1460.7099609375,102.2699966430664,0.276964008808136,24.979999542236328,0.3100000023841858,46.29999923706055
2001-09-28,1498.800048828125,104.44000244140624,0.276964008808136,25.584999084472656,0.2985000014305115,46.59999847412109
2001-10-01,1480.4599609375,104.2699966430664,0.2775000035762787,25.895000457763672,0.3005000054836273,46.70000076293945
2001-10-02,1492.3299560546875,105.58000183105467,0.2687500119209289,26.52499961853028,0.3039999902248382,46.7400016784668
2001-10-03,1580.81005859375,107.3499984741211,0.2675000131130218,28.114999771118164,0.3379999995231628,48.43999862670898
2001-10-04,1597.31005859375,107.44000244140624,0.2835710048675537,28.21999931335449,0.3519999980926513,47.720001220703125
2001-10-05,1605.300048828125,107.2300033569336,0.2882139980792999,28.86000061035156,0.3600000143051147,48.0
2001-10-08,1605.949951171875,106.52999877929688,0.2892859876155853,29.020000457763672,0.356000006198883,48.29999923706055
2001-10-09,1570.18994140625,105.95999908447266,0.2857140004634857,27.280000686645508,0.3454999923706054,48.70000076293945
2001-10-10,1626.260009765625,108.31999969482422,0.3003570139408111,27.7549991607666,0.3630000054836273,49.86000061035156
2001-10-11,1701.469970703125,110.0,0.316785991191864,28.15999984741211,0.3925000131130218,49.880001068115234
2001-10-12,1703.4000244140625,109.5,0.3216069936752319,28.190000534057617,0.4034999907016754,49.0
2001-10-15,1696.31005859375,109.3000030517578,0.3212499916553497,29.030000686645508,0.4440000057220459,50.0
2001-10-16,1722.0699462890625,109.98999786376952,0.3216069936752319,29.225000381469727,0.4779999852180481,49.77999877929688
2001-10-17,1646.3399658203125,107.6500015258789,0.303393006324768,28.01499938964844,0.4460000097751617,49.400001525878906
2001-10-18,1652.719970703125,107.41999816894533,0.3214290142059326,28.375,0.4235000014305115,49.63999938964844
2001-10-19,1671.31005859375,107.3499984741211,0.3267860114574432,28.950000762939453,0.4004999995231628,49.79999923706055
2001-10-22,1708.0799560546875,109.47000122070312,0.3396430015563965,30.07999992370605,0.4384999871253967,49.63999938964844
2001-10-23,1704.43994140625,108.91000366210938,0.3239290118217468,30.21500015258789,0.4774999916553497,49.0
2001-10-24,1731.5400390625,108.62000274658205,0.3383930027484894,30.65999984741211,0.3819999992847442,49.040000915527344
2001-10-25,1775.469970703125,110.56999969482422,0.3426789939403534,31.280000686645508,0.3885000050067901,48.900001525878906
2001-10-26,1768.9599609375,110.31999969482422,0.3333930075168609,31.100000381469727,0.3779999911785126,48.380001068115234
2001-10-29,1699.52001953125,107.4499969482422,0.3148210048675537,29.81999969482422,0.3524999916553497,48.20000076293945
2001-10-30,1667.4100341796875,106.16000366210938,0.3142859935760498,29.440000534057617,0.3210000097751617,46.59999847412109
2001-10-31,1690.199951171875,105.8000030517578,0.3135710060596466,29.075000762939453,0.3490000069141388,47.08000183105469
2001-11-01,1746.300048828125,108.51000213623048,0.3319639861583709,30.920000076293945,0.3474999964237213,47.7400016784668
2001-11-02,1745.72998046875,109.25,0.3316070139408111,30.700000762939453,0.3355000019073486,47.93999862670898
2001-11-05,1793.6500244140625,110.68000030517578,0.3405359983444214,31.63500022888184,0.3495000004768371,47.540000915527344
2001-11-06,1835.0799560546875,112.4000015258789,0.3494639992713928,32.38999938964844,0.3524999916553497,48.560001373291016
2001-11-07,1837.530029296875,112.25,0.349821001291275,32.125,0.3714999854564667,47.119998931884766
2001-11-08,1827.77001953125,112.5999984741211,0.3341070115566253,32.209999084472656,0.3485000133514404,47.220001220703125
2001-11-09,1828.47998046875,112.72000122070312,0.3341070115566253,32.60499954223633,0.356000006198883,46.29999923706055
2001-11-12,1840.1300048828125,112.02999877929688,0.3348209857940674,32.89500045776367,0.3524999916553497,45.59999847412109
2001-11-13,1892.1099853515625,114.5500030517578,0.345892995595932,33.95000076293945,0.3644999861717224,45.2400016784668
2001-11-14,1903.18994140625,114.66000366210938,0.350178986787796,32.974998474121094,0.4745000004768371,45.400001525878906
2001-11-15,1900.5699462890625,114.87000274658205,0.3473210036754608,33.060001373291016,0.4524999856948852,44.70000076293945
2001-11-16,1898.5799560546875,114.36000061035156,0.3387500047683716,32.875,0.4474999904632568,44.70000076293945
2001-11-19,1934.4200439453125,115.7699966430664,0.3571430146694183,33.27000045776367,0.4595000147819519,44.2599983215332
2001-11-20,1880.510009765625,114.8000030517578,0.3487499952316284,32.70000076293945,0.4300000071525574,45.0
2001-11-21,1875.050048828125,114.04000091552734,0.3514289855957031,32.025001525878906,0.4399999976158142,44.900001525878906
2001-11-23,1903.199951171875,115.68000030517578,0.3542859852313995,32.35499954223633,0.4539999961853027,45.20000076293945
2001-11-26,1941.22998046875,115.93000030517578,0.3816069960594177,32.56999969482422,0.6104999780654907,44.7400016784668
2001-11-27,1935.969970703125,115.43000030517578,0.375,31.8700008392334,0.5740000009536743,45.0
2001-11-28,1887.969970703125,113.33999633789062,0.3666070103645324,31.39999961853028,0.5795000195503235,45.459999084472656
2001-11-29,1933.260009765625,114.87000274658205,0.3646430075168609,32.41999816894531,0.5575000047683716,46.68000030517578
2001-11-30,1930.5799560546875,114.0500030517578,0.3803569972515106,32.10499954223633,0.5659999847412109,46.65999984741211
2001-12-03,1904.9000244140625,113.37000274658205,0.3758929967880249,32.3849983215332,0.5245000123977661,46.59999847412109
2001-12-04,1963.0999755859373,115.29000091552734,0.4000000059604645,33.0,0.5964999794960022,46.720001220703125
2001-12-05,2046.8399658203125,117.4000015258789,0.4242860078811645,34.04999923706055,0.5879999995231628,46.68000030517578
2001-12-06,2054.27001953125,117.33999633789062,0.4067859947681427,34.32500076293945,0.6050000190734863,46.47999954223633
2001-12-07,2021.260009765625,116.55999755859376,0.4025000035762787,33.915000915527344,0.5855000019073486,45.900001525878906
2001-12-10,1992.1199951171875,114.37999725341795,0.4025000035762787,33.529998779296875,0.5824999809265137,45.02000045776367
2001-12-11,2001.9300537109373,114.1500015258789,0.388929009437561,33.65999984741211,0.6119999885559082,45.47999954223633
2001-12-12,2011.3800048828125,114.27999877929688,0.3837499916553497,33.974998474121094,0.5954999923706055,46.0
2001-12-13,1946.510009765625,112.05999755859376,0.375,33.1349983215332,0.5444999933242798,45.560001373291016
2001-12-14,1953.1700439453125,113.12999725341795,0.3641070127487182,33.720001220703125,0.550000011920929,46.65999984741211
2001-12-17,1987.449951171875,114.3000030517578,0.3682140111923218,34.4900016784668,0.5404999852180481,46.84000015258789
2001-12-18,2004.760009765625,114.9800033569336,0.3751789927482605,34.6349983215332,0.5429999828338623,46.52000045776367
2001-12-19,1982.8900146484373,115.79000091552734,0.3860709965229034,34.744998931884766,0.5354999899864197,47.040000915527344
2001-12-20,1918.5400390625,114.6500015258789,0.3691070079803467,33.380001068115234,0.5074999928474426,47.15999984741211
2001-12-21,1945.8299560546875,114.9499969482422,0.375,33.77000045776367,0.5,47.09999847412109
2001-12-24,1944.47998046875,114.7300033569336,0.381428986787796,33.6349983215332,0.4914999902248382,47.34000015258789
2001-12-26,1960.699951171875,115.36000061035156,0.3837499916553497,33.84000015258789,0.5550000071525574,47.59999847412109
2001-12-27,1976.4200439453125,116.05999755859376,0.3941070139408111,33.92499923706055,0.5299999713897705,48.59999847412109
2001-12-28,1987.260009765625,116.0,0.4005360007286072,33.935001373291016,0.5450000166893005,49.540000915527344
2001-12-31,1950.4000244140625,114.3000030517578,0.3910709917545318,33.125,0.5410000085830688,50.5
2002-01-02,1979.25,115.52999877929688,0.4160709977149963,33.52000045776367,0.5479999780654907,49.68000030517578
2002-01-03,2044.27001953125,116.83999633789062,0.4210709929466247,34.6150016784668,0.5950000286102295,49.400001525878906
2002-01-04,2059.3798828125,117.62000274658205,0.4230360090732574,34.45000076293945,0.612500011920929,49.13999938964844
2002-01-07,2037.0999755859373,116.79000091552734,0.4089289903640747,34.279998779296875,0.6169999837875366,49.18000030517578
2002-01-08,2055.739990234375,116.5199966430664,0.4037500023841858,34.689998626708984,0.5924999713897705,47.7599983215332
2002-01-09,2044.8900146484373,115.56999969482422,0.3866069912910461,34.35499954223633,0.5764999985694885,48.5
